league_division,match_date,home_team,away_team,full_time_home_team_goals,full_time_away_team_goals,full_time_result,half_time_home_team_goals,half_time_away_team_goals,half_time_result,referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,season
e0,2016-10-12,burnley,bournemouth,3,2,h,2,1,h,m atkinson,16,17,7,4,14,18,4,11,2,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-10-12,hull,crystal palace,3,3,d,1,0,h,m jones,15,14,6,6,16,14,4,7,2,4,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-10-12,leicester,man city,4,2,h,3,0,h,m oliver,10,19,6,4,10,7,3,11,2,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-10-12,swansea,sunderland,3,0,h,0,0,d,c pawson,14,11,5,2,10,8,7,4,1,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-10-12,watford,everton,3,2,h,1,1,d,a taylor,11,11,6,4,11,16,2,4,2,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-11-12,chelsea,west brom,1,0,h,0,0,d,m dean,12,6,2,1,6,10,3,1,2,4,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-11-12,liverpool,west ham,2,2,d,1,2,a,m clattenburg,18,7,3,3,7,8,11,4,2,0,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-11-12,man united,tottenham,1,0,h,1,0,h,r madley,15,12,5,4,19,17,3,8,3,3,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-11-12,southampton,middlesbrough,1,0,h,0,0,d,s attwell,14,6,3,2,14,12,4,2,4,3,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-13,bournemouth,leicester,1,0,h,1,0,h,p tierney,9,12,3,4,5,15,4,11,0,3,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-13,everton,arsenal,2,1,h,1,1,d,m clattenburg,14,9,4,3,10,10,8,3,1,1,1,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-14,crystal palace,man united,1,2,a,0,1,a,c pawson,6,16,3,6,16,10,1,8,2,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-14,man city,watford,2,0,h,1,0,h,k friend,13,5,7,2,16,20,5,2,1,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-14,middlesbrough,liverpool,0,3,a,0,1,a,j moss,8,15,3,4,11,14,5,2,1,0,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-14,stoke,southampton,0,0,d,0,0,d,a taylor,5,15,3,4,9,10,3,11,1,2,1,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-14,sunderland,chelsea,0,1,a,0,1,a,n swarbrick,8,19,3,6,15,10,5,5,3,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-14,tottenham,hull,3,0,h,1,0,h,a marriner,27,10,9,5,6,14,5,5,0,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-14,west brom,swansea,3,1,h,0,0,d,m oliver,13,8,4,4,8,8,0,11,0,0,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-14,west ham,burnley,1,0,h,1,0,h,r madley,20,8,7,2,12,15,6,1,0,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-17,crystal palace,chelsea,0,1,a,0,1,a,j moss,6,13,2,6,12,15,5,3,2,3,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-17,middlesbrough,swansea,3,0,h,2,0,h,n swarbrick,10,14,4,2,10,11,3,8,1,0,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-17,stoke,leicester,2,2,d,2,0,h,c pawson,16,14,7,8,9,12,9,9,2,6,0,1,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-17,sunderland,watford,1,0,h,0,0,d,r madley,12,9,4,4,10,9,4,11,1,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-17,west brom,man united,0,2,a,0,1,a,a taylor,10,10,1,5,9,13,2,3,3,3,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-17,west ham,hull,1,0,h,0,0,d,l mason,18,16,6,5,13,9,10,6,2,4,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-18,bournemouth,southampton,1,3,a,1,1,d,m clattenburg,10,14,5,8,6,12,7,4,0,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-18,man city,arsenal,2,1,h,0,1,a,m atkinson,14,6,5,1,9,13,8,1,4,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-18,tottenham,burnley,2,1,h,1,1,d,k friend,30,5,9,2,10,11,11,2,1,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-19,everton,liverpool,0,1,a,0,0,d,m dean,6,11,1,4,13,9,1,6,3,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-26,arsenal,west brom,1,0,h,0,0,d,n swarbrick,26,3,11,1,11,7,6,5,2,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-26,burnley,middlesbrough,1,0,h,0,0,d,c pawson,6,8,4,2,17,18,7,3,6,5,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-26,chelsea,bournemouth,3,0,h,1,0,h,m jones,14,7,4,3,13,14,5,5,1,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-26,hull,man city,0,3,a,0,0,d,r madley,10,16,3,6,11,14,4,7,1,0,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-26,leicester,everton,0,2,a,0,0,d,s attwell,7,8,2,3,14,7,3,4,3,0,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-26,man united,sunderland,3,1,h,1,0,h,m atkinson,26,7,9,4,6,9,5,5,1,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-26,swansea,west ham,1,4,a,0,1,a,a marriner,14,14,7,7,10,12,8,4,0,0,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-26,watford,crystal palace,1,1,d,0,1,a,m clattenburg,9,10,3,4,18,17,7,3,2,4,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-27,liverpool,stoke,4,1,h,2,1,h,m oliver,20,6,6,2,9,6,8,2,0,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-28,southampton,tottenham,1,4,a,1,1,d,m dean,9,17,2,5,7,16,2,10,1,4,1,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-30,hull,everton,2,2,d,1,1,d,j moss,13,20,4,7,10,13,5,5,2,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-31,burnley,sunderland,4,1,h,1,0,h,g scott,16,11,6,3,10,8,6,2,1,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-31,chelsea,stoke,4,2,h,1,0,h,r madley,18,5,7,2,12,10,8,3,3,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-31,leicester,west ham,1,0,h,1,0,h,a taylor,12,25,4,5,11,8,7,7,5,3,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-31,liverpool,man city,1,0,h,1,0,h,c pawson,5,9,1,2,12,12,4,6,2,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-31,man united,middlesbrough,2,1,h,0,0,d,l mason,32,9,12,2,9,14,12,2,1,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-31,southampton,west brom,1,2,a,1,1,d,m jones,10,7,1,3,13,17,8,3,1,3,1,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2016-12-31,swansea,bournemouth,0,3,a,0,2,a,k friend,14,11,5,6,14,9,4,3,2,0,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-01,arsenal,crystal palace,2,0,h,1,0,h,a marriner,22,7,7,4,9,7,8,4,1,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-01,watford,tottenham,1,4,a,0,3,a,m oliver,6,19,2,6,11,6,0,3,3,0,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-02-01,everton,southampton,3,0,h,0,0,d,k friend,17,12,6,3,5,14,10,8,0,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-02-01,man city,burnley,2,1,h,0,0,d,l mason,14,11,3,3,11,11,8,8,4,3,1,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-02-01,middlesbrough,leicester,0,0,d,0,0,d,r madley,9,10,1,4,10,9,2,2,3,0,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-02-01,sunderland,liverpool,2,2,d,1,1,d,a taylor,10,21,5,15,10,10,2,5,2,3,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-02-01,west brom,hull,3,1,h,0,1,a,m clattenburg,8,17,5,6,5,4,7,9,0,0,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-02-01,west ham,man united,0,2,a,0,0,d,m dean,8,13,2,6,9,13,2,1,1,2,1,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-03-01,bournemouth,arsenal,3,3,d,2,0,h,m oliver,12,14,6,4,10,12,4,7,3,3,1,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-03-01,crystal palace,swansea,1,2,a,0,1,a,p tierney,7,11,3,4,13,14,4,5,2,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-03-01,stoke,watford,2,0,h,1,0,h,n swarbrick,17,9,5,2,10,15,7,6,1,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-04-01,tottenham,chelsea,2,0,h,1,0,h,m atkinson,9,11,2,2,9,8,1,6,3,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-14,burnley,southampton,1,0,h,0,0,d,p tierney,9,20,3,5,14,14,2,7,1,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-14,hull,bournemouth,3,1,h,1,1,d,m atkinson,14,8,3,6,13,11,4,5,0,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-14,leicester,chelsea,0,3,a,0,1,a,a marriner,7,8,2,3,8,9,3,5,1,0,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-14,sunderland,stoke,1,3,a,1,3,a,m dean,14,14,3,6,16,11,5,2,3,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-14,swansea,arsenal,0,4,a,0,1,a,m jones,12,14,3,6,12,8,3,2,2,0,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-14,tottenham,west brom,4,0,h,2,0,h,a taylor,21,3,11,0,11,12,8,0,0,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-14,watford,middlesbrough,0,0,d,0,0,d,j moss,12,5,5,1,15,15,3,1,3,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-14,west ham,crystal palace,3,0,h,0,0,d,n swarbrick,14,10,3,1,10,14,2,2,4,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-15,everton,man city,4,0,h,1,0,h,m clattenburg,6,13,4,5,17,7,3,6,2,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-15,man united,liverpool,1,1,d,0,1,a,m oliver,9,13,3,4,17,13,5,7,1,3,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-21,bournemouth,watford,2,2,d,0,1,a,l mason,15,10,5,3,6,16,9,4,1,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-21,crystal palace,everton,0,1,a,0,0,d,a taylor,8,16,2,8,10,15,8,7,0,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-21,liverpool,swansea,2,3,a,0,0,d,k friend,16,6,5,3,7,7,6,3,1,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-21,man city,tottenham,2,2,d,0,0,d,a marriner,17,6,7,2,10,7,5,4,2,4,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-21,middlesbrough,west ham,1,3,a,1,2,a,m atkinson,11,13,2,5,7,14,7,5,2,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-21,stoke,man united,1,1,d,1,0,h,m clattenburg,6,25,1,8,12,13,1,7,4,0,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-21,west brom,sunderland,2,0,h,2,0,h,c pawson,14,9,5,3,15,12,1,4,1,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-22,arsenal,burnley,2,1,h,0,0,d,j moss,24,13,8,7,12,11,10,4,1,3,1,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-22,chelsea,hull,2,0,h,1,0,h,n swarbrick,9,9,5,4,12,10,9,7,1,3,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-22,southampton,leicester,3,0,h,2,0,h,m oliver,20,11,7,2,8,10,7,2,0,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-31,arsenal,watford,1,2,a,0,2,a,a marriner,20,10,5,6,12,15,9,5,3,3,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-31,bournemouth,crystal palace,0,2,a,0,0,d,j moss,10,11,2,4,14,23,2,3,0,4,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-31,burnley,leicester,1,0,h,0,0,d,m dean,24,13,3,5,4,8,10,2,1,0,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-31,liverpool,chelsea,1,1,d,0,1,a,m clattenburg,7,8,3,2,13,8,3,3,2,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-31,middlesbrough,west brom,1,1,d,1,1,d,s attwell,11,16,3,5,12,13,4,2,2,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-31,sunderland,tottenham,0,0,d,0,0,d,l mason,3,14,1,3,9,13,2,12,2,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-31,swansea,southampton,2,1,h,1,0,h,r east,11,10,5,2,10,19,5,4,2,0,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-02,man united,hull,0,0,d,0,0,d,m jones,15,6,6,2,20,16,7,1,1,4,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-02,stoke,everton,1,1,d,1,1,d,c pawson,14,14,7,5,21,12,5,5,1,0,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-01-02,west ham,man city,0,4,a,0,3,a,k friend,6,11,1,4,11,14,2,4,3,3,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-04-02,chelsea,arsenal,3,1,h,1,0,h,m atkinson,13,9,6,5,14,8,10,13,1,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-04-02,crystal palace,sunderland,0,4,a,0,4,a,a marriner,21,10,9,7,8,8,6,1,3,3,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-04-02,everton,bournemouth,6,3,h,3,0,h,m jones,15,18,10,8,14,4,4,8,3,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-04-02,hull,liverpool,2,0,h,1,0,h,l mason,7,22,4,5,9,12,1,15,2,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-04-02,southampton,west ham,1,3,a,1,2,a,g scott,21,6,7,4,12,15,3,2,0,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-04-02,tottenham,middlesbrough,1,0,h,0,0,d,m clattenburg,17,8,5,0,8,11,11,2,0,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-04-02,watford,burnley,2,1,h,2,0,h,m oliver,16,11,7,7,12,10,3,6,5,0,0,1,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-04-02,west brom,stoke,1,0,h,1,0,h,k friend,16,12,4,2,6,13,5,6,2,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-05-02,leicester,man united,0,3,a,0,2,a,a taylor,11,15,1,9,12,13,10,3,2,4,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-05-02,man city,swansea,2,1,h,1,0,h,m dean,17,4,5,2,9,13,10,3,2,3,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-11-02,arsenal,hull,2,0,h,1,0,h,m clattenburg,17,9,7,4,12,9,3,8,3,1,0,1,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-11-02,liverpool,tottenham,2,0,h,2,0,h,a taylor,17,7,9,2,14,14,10,3,3,4,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-11-02,man united,watford,2,0,h,1,0,h,r madley,22,9,11,3,10,12,5,1,1,0,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-11-02,middlesbrough,everton,0,0,d,0,0,d,m dean,9,7,3,3,14,9,5,2,2,0,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-11-02,stoke,crystal palace,1,0,h,0,0,d,m atkinson,7,6,4,1,10,14,5,5,1,3,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-11-02,sunderland,southampton,0,4,a,0,2,a,p tierney,6,15,1,8,12,14,6,2,1,0,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-11-02,west ham,west brom,2,2,d,0,1,a,m oliver,16,8,4,3,7,14,7,5,3,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-12-02,burnley,chelsea,1,1,d,1,1,d,k friend,6,13,4,2,12,11,1,1,3,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-12-02,swansea,leicester,2,0,h,2,0,h,j moss,10,9,4,1,7,14,7,3,2,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-02-13,bournemouth,man city,0,2,a,0,1,a,n swarbrick,5,17,1,5,8,11,3,7,2,3,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-02-25,chelsea,swansea,3,1,h,1,1,d,n swarbrick,16,3,5,2,11,14,8,1,1,3,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-02-25,crystal palace,middlesbrough,1,0,h,1,0,h,r madley,15,11,3,4,13,15,4,2,3,1,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-02-25,everton,sunderland,2,0,h,1,0,h,s attwell,20,10,8,1,10,16,10,6,0,2,0,0,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
e0,2017-02-25,hull,burnley,1,1,d,0,0,d,m atkinson,15,10,1,3,8,13,6,3,1,1,0,1,../../data/external/national leagues\season 2016-2017\e0_english premier league_2016-2017.csv
